round,Jane,Kira,Luca,Mia,Paul,Sam
round,Servant-2,Servant-3,Servant-4,Minion-1,Servant-1,Minion-2
1,0.5,0.5,0.5,0.5,0.0,0.5
2,0.36113739013671875,0.5083423256874084,0.49506914615631104,0.504930853843689,0.0,0.4637160301208496
3,0.8086756467819214,0.07218367606401443,0.11655185371637344,0.8254224061965942,0.0,0.19132432341575623
4,0.7185652852058411,0.1736554354429245,0.7601358890533447,0.28143471479415894,0.0,0.19552525877952576
4,0.7185652852058411,0.1736554354429245,0.7601358890533447,0.28143471479415894,0.0,0.07494405657052994
4,0.45977309346199036,0.3491942882537842,0.5538079738616943,0.540226936340332,0.0,0.3829268217086792
4,0.613328754901886,0.38667118549346924,0.663157045841217,0.28143471479415894,0.0,0.19552525877952576
4,0.613328754901886,0.38667118549346924,0.663157045841217,0.11547788232564926,0.0,0.07494405657052994
