round,Jane,Kira,Luca,Mia,Paul,Sam
round,Minion-1,Minion-2,Servant-4,Servant-1,Servant-3,Servant-2
1,0.5,0.5,0.5,0.5,0.0,0.5
2,0.4574381113052368,0.5,0.5,0.5003005862236023,0.0,0.4574381113052368
3,0.5025025606155396,0.4097452759742737,0.6758431196212769,0.41344785690307617,0.0,0.49749743938446045
3,0.32440659403800964,0.6755934357643127,0.09920447319746017,0.10138438642024994,0.0,0.7481184005737305
3,0.32106491923332214,0.24714438617229462,0.49396055936813354,0.5060394406318665,0.0,0.5899791121482849
4,0.8141518235206604,0.1858481615781784,0.16099680960178375,0.18347470462322235,0.0,0.8271464705467224
4,0.5935364961624146,0.40646347403526306,0.06011814996600151,0.06968141347169876,0.0,0.6146557331085205
4,0.8141518235206604,0.1858481615781784,0.16099680960178375,0.18347470462322235,0.0,0.8271464705467224
4,0.5935364961624146,0.40646347403526306,0.06011814996600151,0.06968141347169876,0.0,0.6146557331085205
4,0.5935364961624146,0.40646347403526306,0.06011814996600151,0.06968141347169876,0.0,0.6146557331085205
