round,Jane,Kira,Luca,Mia,Paul,Sam
round,Servant-2,Servant-1,Minion-2,Servant-3,Servant-4,Minion-1
1,0.5,0.5,0.5,0.0,0.5,0.5
2,0.4571397304534912,0.5003005862236023,0.4996994137763977,0.0,0.4996994137763977,0.558432936668396
3,0.32213976979255676,0.5319177508354187,0.3501451909542084,0.0,0.85254967212677,0.4680822193622589
3,0.8293622136116028,0.07230020314455032,0.11188098788261414,0.0,0.85254967212677,0.17063778638839722
3,0.46865251660346985,0.1709621548652649,0.5313474535942078,0.0,0.5432978272438049,0.05703948438167572
3,0.7257285714149475,0.18949897587299347,0.2742714583873749,0.0,0.7589046955108643,0.06418032199144363
4,0.9696950912475586,0.42745253443717957,0.4948198199272156,0.0,0.5051801800727844,0.441915899515152
5,0.3988829553127289,0.5789402723312378,0.4210597276687622,0.0,0.6648463606834412,0.2644878327846527
5,0.8469999432563782,0.1876802295446396,0.14386175572872162,0.0,0.8004826903343201,0.19951730966567993
5,0.665631115436554,0.40937677025794983,0.14386175572872162,0.0,0.5906231999397278,0.19951730966567993
5,0.665631115436554,0.40937677025794983,0.14386175572872162,0.0,0.5906231999397278,0.19951730966567993
5,0.8469999432563782,0.0715070441365242,0.14386175572872162,0.0,0.8004826903343201,0.19951730966567993
