round,Jane,Kira,Luca,Mia,Paul,Sam
round,Servant-4,Minion-1,Minion-2,Servant-3,Servant-2,Servant-1
1,0.0,0.5,0.5,0.5,0.5,0.5
2,0.0,0.5071465969085693,0.48302704095840454,0.4522929787635803,0.4928533732891083,0.5124977231025696
3,0.0,0.25499987602233887,0.15044599771499634,0.8128608465194702,0.7450001835823059,0.10470490157604218
3,0.0,0.24539251625537872,0.7628093361854553,0.32011500000953674,0.24052025377750397,0.6798850297927856
3,0.0,0.24539251625537872,0.1440163552761078,0.8128608465194702,0.24052025377750397,0.7546074390411377
3,0.0,0.24539251625537872,0.8232085704803467,0.13565514981746674,0.24052025377750397,0.7546074390411377
3,0.0,0.09779654443264008,0.1440163552761078,0.5978670716285706,0.48719853162765503,0.5128015279769897
4,0.0,0.7941545844078064,0.9900831580162048,0.2058454155921936,0.1634877771139145,0.16777290403842926
4,0.0,0.5625556111335754,0.9708279371261597,0.4374443590641022,0.1634877771139145,0.16777290403842926
5,0.0,0.5251363515853882,0.7395631670951843,0.10016635805368423,0.4736243188381195,0.4748636484146118
5,0.0,0.5251363515853882,0.7395631670951843,0.25034651160240173,0.09088924527168274,0.4748636484146118
5,0.0,0.5388076305389404,0.48627519607543945,0.2697020173072815,0.2490691989660263,0.5137248039245605
5,0.0,0.2703176438808441,0.48751696944236755,0.11009443551301956,0.5124830603599548,0.5137248039245605
