round,Jane,Kira,Luca,Mia,Paul,Sam
round,Servant-4,Servant-3,Servant-2,Servant-1,Minion-1,Minion-2
1,0.5,0.5,0.5,0.5,0.5,1.0
2,0.3703675866127014,0.5690130591392517,0.3471032679080963,0.40329745411872864,0.43098700046539307,1.0
3,0.3489336669445038,0.6510663032531738,0.32972779870033264,0.10236179828643799,0.2757601737976074,1.0
3,0.5214085578918457,0.38346120715141296,0.4785914123058319,0.06622755527496338,0.19147200882434845,1.0
3,0.5214085578918457,0.17171873152256012,0.4785914123058319,0.06622755527496338,0.07316313683986664,1.0
3,0.5214086174964905,0.38346123695373535,0.4785913825035095,0.3896195888519287,0.41535741090774536,1.0
3,0.5214085578918457,0.06463944911956787,0.4785914123058319,0.3896195888519287,0.07316313683986664,1.0
4,0.5635232329368591,0.06001826375722885,0.43647676706314087,0.16482128202915192,0.31725648045539856,1.0
4,0.30087408423423767,0.42592087388038635,0.5667732954025269,0.43322670459747314,0.3749743103981018,1.0
4,0.5635232329368591,0.3649398982524872,0.43647676706314087,0.3718772828578949,0.13411888480186462,1.0
4,0.5635232329368591,0.3649398982524872,0.43647679686546326,0.3718772828578949,0.31725651025772095,1.0
4,0.5635232329368591,0.3649398982524872,0.43647679686546326,0.3718772828578949,0.31725651025772095,1.0
