round,Jane,Kira,Luca,Mia,Paul,Sam
round,Servant-2,Minion-2,Servant-4,Minion-1,Servant-3,Servant-1
1,0.5,1.0,0.5,0.5,0.5,0.5
2,0.3621571362018585,1.0,0.49621081352233887,0.49962282180786133,0.49128061532974243,0.5003771781921387
3,0.09348578006029129,1.0,0.16986896097660065,0.16806407272815704,0.619032084941864,0.38096797466278076
3,0.23627975583076477,1.0,0.16986896097660065,0.16806407272815704,0.619032084941864,0.38096797466278076
3,0.48136547207832336,1.0,0.06385421752929688,0.06309014558792114,0.518634557723999,0.38096797466278076
3,0.6012962460517883,1.0,0.3981040418148041,0.17875030636787415,0.2642412781715393,0.39870375394821167
3,0.23627975583076477,1.0,0.38037803769111633,0.06309014558792114,0.6196219325065613,0.17022208869457245
4,0.08858353644609451,1.0,0.35982972383499146,0.3309186100959778,0.6140370965003967,0.38596293330192566
4,0.4665925204753876,1.0,0.1577964872121811,0.14152933657169342,0.53340744972229,0.17322714626789093
