round,Jane,Kira,Luca,Mia,Paul,Sam
round,Servant-4,Minion-1,Servant-2,Servant-1,Minion-2,Servant-3
1,0.5,0.5,0.5,0.5,0.5,0.0
2,0.3625057339668274,0.3579944968223572,0.5083423256874084,0.49165770411491394,0.5087193846702576,0.0
3,0.08730743080377579,0.08702033758163452,0.7651909589767456,0.8974663615226746,0.234809011220932,0.0
4,0.3030052185058594,0.04658002778887749,0.32045304775238037,0.6795469522476196,0.7397298812866211,0.0
4,0.4931779205799103,0.09857618063688278,0.2602700889110565,0.6969947814941406,0.5068220496177673,0.0
4,0.47967690229415894,0.09387670457363129,0.5203230977058411,0.6969947814941406,0.24000366032123566,0.0
4,0.12656913697719574,0.12783131003379822,0.13583733141422272,0.8641626834869385,0.8950295448303223,0.0
5,0.33577245473861694,0.2572995126247406,0.7050634622573853,0.6642275452613831,0.3012750446796417,0.0
5,0.8198059797286987,0.0872248038649559,0.7837997674942017,0.21620018780231476,0.10629265755414963,0.0
5,0.6026265621185303,0.22280599176883698,0.5471932291984558,0.4528068006038666,0.2629736363887787,0.0
5,0.5565285086631775,0.445512592792511,0.48299601674079895,0.43600815534591675,0.5170040130615234,0.0
5,0.7786220908164978,0.0872248038649559,0.7370263934135437,0.21620018780231476,0.2629736363887787,0.0
