round,Jane,Kira,Luca,Mia,Paul,Sam
round,Servant-1,Servant-4,Minion-1,Minion-2,Servant-2,Servant-3
1,0.0,0.5,0.5,0.5,0.5,0.5
2,0.0,0.4498228132724762,0.4787417948246002,0.5119103193283081,0.49348166584968567,0.5065183639526367
3,0.0,0.8109269738197327,0.4759310185909271,0.37032800912857056,0.49343568086624146,0.5065643191337585
3,0.0,0.8109269738197327,0.4759310185909271,0.37032800912857056,0.49343568086624146,0.5065643191337585
3,0.0,0.6052823066711426,0.4759310185909271,0.37032797932624817,0.09766139835119247,0.5240689516067505
4,0.0,0.12947984039783478,0.4908178448677063,0.6441473364830017,0.10258858650922775,0.5091821551322937
4,0.0,0.3085400462150574,0.4908178448677063,0.6441473364830017,0.25536975264549255,0.5091821551322937
4,0.0,0.12947984039783478,0.4908178448677063,0.6441473364830017,0.10258858650922775,0.5091821551322937
4,0.0,0.3085400462150574,0.24317602813243866,0.796349287033081,0.25536975264549255,0.6914599537849426
4,0.0,0.5654281377792358,0.41863206028938293,0.6290727853775024,0.43457189202308655,0.4275978207588196
