round,Jane,Kira,Luca,Mia,Paul,Sam
round,Servant-1,Servant-4,Minion-2,Minion-1,Servant-2,Servant-3
1,0.5,0.5,0.5,0.5,0.0,0.5
2,0.3666471540927887,0.3459532558917999,0.4866138696670532,0.517691969871521,0.0,0.5133861303329468
3,0.7615574598312378,0.2384425401687622,0.17477792501449585,0.7856866717338562,0.0,0.07166964560747147
4,0.8863154649734497,0.16632160544395447,0.11819053441286087,0.18458916246891022,0.0,0.8154107928276062
4,0.6383213996887207,0.6422860622406006,0.1855555772781372,0.2778737246990204,0.0,0.3616785705089569
4,0.6383213996887207,0.6422860622406006,0.1855555772781372,0.2778737246990204,0.0,0.3616785705089569
4,0.7467584609985352,0.37441742420196533,0.11819053441286087,0.18458916246891022,0.0,0.6255826354026794
4,0.814444363117218,0.8170318007469177,0.1855555772781372,0.11368453502655029,0.0,0.15886487066745758
