round,Jane,Kira,Luca,Mia,Paul,Sam
round,Servant-3,Servant-2,Minion-1,Servant-4,Servant-1,Minion-2
1,0.5,0.5,0.5,0.5,0.5,1.0
2,0.45509061217308044,0.49962282180786133,0.49621081352233887,0.5003771781921387,0.459948867559433,1.0
3,0.4638379216194153,0.06293116509914398,0.5346313118934631,0.06335818767547607,0.46536868810653687,1.0
3,0.4984615445137024,0.07162658125162125,0.27690526843070984,0.18905887007713318,0.5015384554862976,1.0
3,0.24884793162345886,0.4098118543624878,0.27690526843070984,0.4115588665008545,0.5884411334991455,1.0
3,0.3214227259159088,0.4981954097747803,0.154340922832489,0.5018045902252197,0.32276639342308044,1.0
3,0.3214227259159088,0.4981954097747803,0.154340922832489,0.5018045902252197,0.13708680868148804,1.0
4,0.10979679226875305,0.4044811427593231,0.45521825551986694,0.16711832582950592,0.5447817444801331,1.0
4,0.10979679226875305,0.4044811427593231,0.45521825551986694,0.0626906007528305,0.5447817444801331,1.0
4,0.2700820565223694,0.4044811427593231,0.45521825551986694,0.16711832582950592,0.5447817444801331,1.0
4,0.5260778069496155,0.3796028792858124,0.42946988344192505,0.35160690546035767,0.4739221930503845,1.0
4,0.2700820565223694,0.4044811427593231,0.08495645225048065,0.37576162815093994,0.5955188274383545,1.0
