round,Jane,Kira,Luca,Mia,Paul,Sam
round,Servant-3,Minion-1,Minion-2,Servant-2,Servant-1,Servant-4
1,0.5,0.5,1.0,0.5,0.5,0.5
2,0.459948867559433,0.49128061532974243,1.0,0.49962282180786133,0.5003771781921387,0.45509061217308044
2,0.46032363176345825,0.39201799035072327,1.0,0.5396763682365417,0.40036213397979736,0.27100205421447754
3,0.0634198784828186,0.15873080492019653,1.0,0.5260397791862488,0.3678654134273529,0.47396019101142883
3,0.0634198784828186,0.05917186662554741,1.0,0.6321345567703247,0.3678654134273529,0.2309657782316208
3,0.37866154313087463,0.05917186662554741,1.0,0.5260397791862488,0.3678654134273529,0.47396019101142883
3,0.0634198784828186,0.05917186662554741,1.0,0.6321345567703247,0.3678654134273529,0.09100061655044556
3,0.06990145891904831,0.1731523871421814,1.0,0.2700520157814026,0.1771548092365265,0.7299479842185974
4,0.06642615795135498,0.14396578073501587,1.0,0.5216200947761536,0.38101086020469666,0.47837990522384644
4,0.07199804484844208,0.15496215224266052,1.0,0.26657336950302124,0.4016185402870178,0.5983814597129822
4,0.3903825283050537,0.33534184098243713,1.0,0.5216200947761536,0.38101083040237427,0.4783799350261688
4,0.3903825283050537,0.0530833825469017,1.0,0.5216200947761536,0.38101086020469666,0.47837990522384644
4,0.3903825283050537,0.14396578073501587,1.0,0.5216200947761536,0.38101086020469666,0.47837990522384644
