round,Jane,Kira,Luca,Mia,Paul,Sam
round,Servant-3,Servant-4,Servant-1,Minion-2,Servant-2,Minion-1
1,0.5,0.5,0.5,0.5,0.0,0.5
2,0.4702783524990082,0.5011822581291199,0.4474259614944458,0.5050185918807983,0.0,0.4988177418708801
3,0.10726647824048996,0.0752437487244606,0.8054040670394897,0.19459590315818787,0.0,0.8316175937652588
3,0.10726647824048996,0.4227308928966522,0.5772691369056702,0.19459590315818787,0.0,0.6197031736373901
3,0.7643836736679077,0.6871953010559082,0.3128047287464142,0.24808603525161743,0.0,0.15330179035663605
3,0.7643836736679077,0.6871953010559082,0.3128047287464142,0.24808603525161743,0.0,0.15330179035663605
3,0.5962406992912292,0.40375930070877075,0.09317439794540405,0.0693134218454361,0.0,0.6197031736373901
4,0.18296247720718384,0.12242427468299866,0.15759757161140442,0.8170375823974609,0.0,0.8779587149620056
4,0.18296247720718384,0.12242427468299866,0.15759757161140442,0.8170375823974609,0.0,0.8779587149620056
4,0.40184304118156433,0.29503414034843445,0.35948485136032104,0.5981569886207581,0.0,0.7057077288627625
4,0.18296247720718384,0.12242427468299866,0.35948485136032104,0.640515148639679,0.0,0.741625964641571
4,0.15136206150054932,0.5566443204879761,0.12968270480632782,0.4433557093143463,0.0,0.6170004606246948
