round,Jane,Kira,Luca,Mia,Paul,Sam
round,Servant-2,Servant-3,Minion-1,Minion-2,Servant-4,Servant-1
1,0.0,0.5,0.5,0.5,0.5,0.5
2,0.0,0.45169761776924133,0.4823375344276428,0.5054752826690674,0.5089796185493469,0.4945247173309326
3,0.0,0.807576596736908,0.18053771555423737,0.8294145464897156,0.19242337346076965,0.06979347765445709
3,0.0,0.8162663578987122,0.2355954498052597,0.15259991586208344,0.7605188488960266,0.23948118090629578
3,0.0,0.5969184041023254,0.2355954498052597,0.15259991586208344,0.5142245888710022,0.4857754409313202
3,0.0,0.5969184041023254,0.2355954498052597,0.15259991586208344,0.5142245888710022,0.4857754409313202
4,0.0,0.991214394569397,0.4199666976928711,0.5309066772460938,0.46909329295158386,0.44181200861930847
4,0.0,0.991214394569397,0.4199666976928711,0.5309066772460938,0.46909329295158386,0.44181200861930847
5,0.0,0.8056963086128235,0.07391588389873505,0.30322030186653137,0.696779727935791,0.09450674802064896
5,0.0,0.8828499913215637,0.19318827986717224,0.12668175995349884,0.8068117499351501,0.09450674802064896
5,0.0,0.8521382808685303,0.19318827986717224,0.12668175995349884,0.7615500092506409,0.23844997584819794
5,0.0,0.657654345035553,0.19318827986717224,0.12668175995349884,0.515640914440155,0.48435908555984497
