round,Jane,Kira,Luca,Mia,Paul,Sam
round,Servant-2,Servant-3,Minion-1,Minion-2,Servant-4,Servant-1
1,0.5,0.5,0.5,1.0,0.5,0.5
2,0.3523624539375305,0.3513069748878479,0.4788377583026886,1.0,0.5089796185493469,0.49102044105529785
3,0.09914691001176834,0.5831523537635803,0.18053771555423737,1.0,0.4168476462364197,0.06979347765445709
3,0.4976213276386261,0.5023787021636963,0.18053771555423737,1.0,0.4168476462364197,0.18373362720012665
3,0.24822022020816803,0.5831523537635803,0.18053771555423737,1.0,0.4168476462364197,0.18373362720012665
3,0.4976213276386261,0.5023787021636963,0.18053771555423737,1.0,0.4168476462364197,0.40308159589767456
4,0.24331670999526978,0.7566832900047302,0.0024152088444679976,1.0,0.008785628713667393,0.007877465337514877
4,0.09680907428264618,0.9031909108161926,0.007210795767605305,1.0,0.008785628713667393,0.007877465337514877
5,0.37377026677131653,0.375583291053772,0.4180428683757782,1.0,0.5819571614265442,0.23844997584819794
5,0.6416508555412292,0.2514537572860718,0.11795274913311005,1.0,0.35834917426109314,0.34408998489379883
5,0.6416508555412292,0.10069860517978668,0.11795274913311005,1.0,0.35834917426109314,0.05507836490869522
5,0.6416508555412292,0.2514537572860718,0.11795274913311005,1.0,0.35834917426109314,0.05507836490869522
