round,Jane,Kira,Luca,Mia,Paul,Sam
round,Servant-2,Minion-2,Servant-3,Servant-1,Servant-4,Minion-1
1,0.5,0.5,0.5,0.5,0.0,0.5
2,0.34708264470100403,0.3682252764701843,0.5042479038238525,0.5038363933563232,0.0,0.496163547039032
3,0.2367897927761078,0.591864824295044,0.4081351161003113,0.8312990069389343,0.0,0.3994331359863281
4,0.8104219436645508,0.8349142074584961,0.062493696808815,0.09823118150234222,0.0,0.18957802653312683
4,0.5876216292381287,0.6276740431785583,0.062493696808815,0.09823118150234222,0.0,0.41237834095954895
4,0.7171772718429565,0.3966197073459625,0.6033802628517151,0.35263216495513916,0.0,0.11502259969711304
4,0.7171772718429565,0.3966197073459625,0.6033802628517151,0.35263216495513916,0.0,0.2805326282978058
4,0.6250251531600952,0.11822940409183502,0.3796290159225464,0.6203709244728088,0.0,0.07367534190416336
