round,Jane,Kira,Luca,Mia,Paul,Sam
round,Servant-2,Minion-2,Servant-3,Servant-1,Servant-4,Minion-1
1,0.5,0.5,0.0,0.5,0.5,0.5
2,0.351645827293396,0.3729076683521271,0.0,0.4048275351524353,0.5951725244522095,0.5963113903999329
3,0.8075704574584961,0.10664524883031845,0.0,0.836254358291626,0.1924295425415039,0.1923687905073166
4,0.5049523115158081,0.546842098236084,0.0,0.4950476884841919,0.19581229984760284,0.41237834095954895
4,0.7536959648132324,0.546842098236084,0.0,0.453157901763916,0.17068424820899963,0.37232592701911926
4,0.3220273554325104,0.35977035760879517,0.0,0.31771770119667053,0.649408221244812,0.6402295827865601
4,0.5778768658638,0.11822940409183502,0.0,0.5730372667312622,0.4269627332687378,0.19264033436775208
4,0.5778768658638,0.28685808181762695,0.0,0.5730372667312622,0.4269627332687378,0.19264033436775208
