round,Jane,Kira,Luca,Mia,Paul,Sam
round,Servant-2,Minion-2,Servant-3,Servant-1,Servant-4,Minion-1
1,0.5,1.0,0.5,0.5,0.5,0.5
2,0.3467097580432892,1.0,0.5004115104675293,0.4995885193347931,0.4945699870586395,0.49575212597846985
3,0.21501943469047546,1.0,0.06335952132940292,0.7849805355072021,0.061270393431186676,0.06124790757894516
4,0.5049523115158081,1.0,0.16665172576904297,0.4950476884841919,0.42212310433387756,0.18957802653312683
4,0.5049523115158081,1.0,0.062493696808815,0.4950476884841919,0.42212310433387756,0.18957802653312683
4,0.5778768658638,1.0,0.3749748170375824,0.09823118150234222,0.42212310433387756,0.07233473658561707
4,0.5049523115158081,1.0,0.3749748170375824,0.4950476884841919,0.42212310433387756,0.07233473658561707
4,0.5049523115158081,1.0,0.37497478723526,0.4950476586818695,0.42212310433387756,0.41237837076187134
