round,Jane,Kira,Luca,Mia,Paul,Sam
round,Servant-2,Minion-2,Servant-3,Servant-1,Servant-4,Minion-1
1,0.5,0.5,0.5,0.0,0.5,0.5
2,0.35056841373443604,0.3718024790287018,0.5054300427436829,0.0,0.4988177418708801,0.5011822581291199
3,0.8019527196884155,0.591864824295044,0.4081351161003113,0.0,0.399526983499527,0.3994331359863281
4,0.5876216292381287,0.6276740431785583,0.062493696808815,0.0,0.07507060468196869,0.41237834095954895
4,0.5876216292381287,0.6276740431785583,0.062493696808815,0.0,0.19581229984760284,0.41237834095954895
4,0.6250251531600952,0.1525096893310547,0.4509410560131073,0.0,0.5490589737892151,0.24256090819835663
4,0.5876216292381287,0.3505918085575104,0.4509410560131073,0.0,0.5100181698799133,0.4899818003177643
4,0.6250251531600952,0.35977035760879517,0.460882306098938,0.0,0.103665292263031,0.5391176342964172
