round,Jane,Kira,Luca,Mia,Paul,Sam
round,Minion-2,Servant-4,Minion-1,Servant-3,Servant-2,Servant-1
1,0.5,0.5,1.0,0.5,0.5,0.5
2,0.26134324073791504,0.3996049761772156,1.0,0.49456992745399475,0.3678424060344696,0.5054300427436829
3,0.1484045684337616,0.17509602010250092,1.0,0.496518075466156,0.5034818649291992,0.16598716378211975
4,0.06933334469795227,0.08234340697526932,1.0,0.8857355713844299,0.11426443606615067,0.08023640513420105
4,0.18266981840133667,0.21210013329982758,1.0,0.7209725379943848,0.2790274918079376,0.20742341876029968
4,0.06029614061117172,0.18821753561496735,1.0,0.46273884177207947,0.5372611880302429,0.40341970324516296
4,0.06029614061117172,0.18821753561496735,1.0,0.46273884177207947,0.5372611880302429,0.40341970324516296
4,0.06029614061117172,0.18821753561496735,1.0,0.46273884177207947,0.5372611880302429,0.40341970324516296
