round,Jane,Kira,Luca,Mia,Paul,Sam
round,Servant-3,Servant-1,Servant-4,Minion-2,Minion-1,Servant-2
1,0.0,0.5,0.5,0.5,0.5,0.5
2,0.0,0.45040765404701233,0.5039732456207275,0.49602678418159485,0.4809306263923645,0.503997266292572
3,0.0,0.8079103231430054,0.19005918502807617,0.18504637479782104,0.8196931481361389,0.1920897215604782
3,0.0,0.8079103231430054,0.3944140672683716,0.38658392429351807,0.6024437546730042,0.39755621552467346
4,0.0,0.5791431069374084,0.07744619995355606,0.19647639989852905,0.6045992970466614,0.4208570122718811
4,0.0,0.47367191314697266,0.6938700079917908,0.39765113592147827,0.5263280868530273,0.39540067315101624
4,0.0,0.3144587576389313,0.6710338592529297,0.25176751613616943,0.3376138210296631,0.6623861789703369
4,0.0,0.5791431069374084,0.5097284913063049,0.24450701475143433,0.3289661407470703,0.49027156829833984
4,0.0,0.7297199964523315,0.6710338592529297,0.24450701475143433,0.3289661407470703,0.24277393519878387
5,0.0,0.005423728376626968,0.004762519150972366,0.9945762157440186,0.9959349036216736,0.004424838349223137
5,0.0,0.016096577048301697,0.04128953069448471,0.9587104916572571,0.96877121925354,0.03846203535795212
5,0.0,0.016096577048301697,0.014152750372886658,0.9615379571914673,0.9709305763244629,0.03846203535795212
5,0.0,0.016096577048301697,0.014152750372886658,0.9615379571914673,0.9709305763244629,0.03846203535795212
5,0.0,0.016096577048301697,0.014152750372886658,0.9839034676551819,0.9879029989242554,0.013158068992197514
