round,Jane,Kira,Luca,Mia,Paul,Sam
round,Minion-1,Servant-3,Servant-1,Minion-2,Servant-4,Servant-2
1,0.5,0.5,0.0,0.5,0.5,0.5
2,0.3579944968223572,0.3625057339668274,0.0,0.49165770411491394,0.5083423256874084,0.5087193846702576
3,0.2493971884250641,0.5943332314491272,0.0,0.15328271687030792,0.5032460689544678,0.49675390124320984
3,0.25183579325675964,0.726987898349762,0.0,0.35491907596588135,0.25244247913360596,0.6450809836387634
3,0.40802377462387085,0.5919762253761292,0.0,0.27301204204559326,0.18731747567653656,0.7481642365455627
3,0.10088246315717697,0.726987898349762,0.0,0.35491907596588135,0.10117468982934952,0.6450809836387634
3,0.25183579325675964,0.726987898349762,0.0,0.35491907596588135,0.25244247913360596,0.6450809836387634
4,0.06707699596881866,0.5877509117126465,0.0,0.5760121941566467,0.07853638380765915,0.42398780584335327
4,0.22662889957427979,0.32214388251304626,0.0,0.740844190120697,0.10377399623394012,0.6778560876846313
4,0.17742827534675598,0.5877509117126465,0.0,0.5760121941566467,0.07853638380765915,0.42398780584335327
