round,Jane,Kira,Luca,Mia,Paul,Sam
round,Minion-2,Servant-4,Servant-3,Servant-1,Servant-2,Minion-1
1,0.5,0.5,0.5,0.0,0.5,0.5
2,0.3579944968223572,0.3625057339668274,0.5087193846702576,0.0,0.5083423256874084,0.49165770411491394
3,0.14307190477848053,0.90055251121521,0.10513968765735626,0.0,0.10446245968341827,0.8569281101226807
3,0.3214227259159088,0.7511520385742188,0.6785773038864136,0.0,0.248649001121521,0.09508486837148666
3,0.3214227259159088,0.5901881456375122,0.5018045902252197,0.0,0.4981954097747803,0.23967556655406952
4,0.3271748125553131,0.7334812879562378,0.6728252172470093,0.0,0.2095344364643097,0.25119921565055847
4,0.5917575359344482,0.5707669854164124,0.0766618475317955,0.0,0.16532891988754272,0.42923298478126526
4,0.647197425365448,0.3071172535419464,0.09942677617073059,0.0,0.4413938522338867,0.5586061477661133
4,0.5917575359344482,0.5707669854164124,0.4276692867279053,0.0,0.3727380335330963,0.42923298478126526
4,0.814003050327301,0.8005889058113098,0.19941109418869019,0.0,0.16532891988754272,0.07711507380008698
