round,Jane,Kira,Luca,Mia,Paul,Sam
round,Servant-4,Minion-1,Servant-2,Servant-1,Servant-3,Minion-2
1,0.5,1.0,0.5,0.5,0.5,0.5
2,0.3637675642967224,1.0,0.31500130891799927,0.6362323760986328,0.2558806240558624,0.2902136743068695
2,0.5626395344734192,1.0,0.349041223526001,0.4373604655265808,0.28620103001594543,0.32283732295036316
3,0.4978904128074646,1.0,0.2788867652416229,0.07020968198776245,0.06562601774930954,0.5021095871925354
3,0.4978904128074646,1.0,0.2788867652416229,0.07020968198776245,0.06562601774930954,0.5021095871925354
4,0.4711001515388489,1.0,0.5288998484611511,0.38017645478248596,0.1584508866071701,0.08840607851743698
5,0.013394005596637726,1.0,0.36589115858078003,0.02912815660238266,0.02637944370508194,0.63410884141922
5,0.022986827418208122,1.0,0.6338403224945068,0.04942529648542404,0.0448496975004673,0.36615970730781555
5,0.022986827418208122,1.0,0.6338403224945068,0.04942529648542404,0.0448496975004673,0.36615970730781555
5,0.013394005596637726,1.0,0.16131216287612915,0.009901664219796658,0.008950554765760899,0.8386877775192261
5,0.022986827418208122,1.0,0.6338403224945068,0.04942529648542404,0.0448496975004673,0.36615970730781555
