round,Jane,Kira,Luca,Mia,Paul,Sam
round,Servant-1,Minion-1,Servant-4,Minion-2,Servant-2,Servant-3
1,0.0,0.5,0.5,0.5,0.5,0.5
2,0.0,0.5034120082855225,0.3625057339668274,0.49658799171447754,0.39201802015304565,0.5037891864776611
3,0.0,0.7525410652160645,0.09840331971645355,0.24745887517929077,0.10960216075181961,0.9025717973709106
4,0.0,0.45164939761161804,0.27185454964637756,0.5483506321907043,0.2926352322101593,0.8937848210334778
4,0.0,0.7623921036720276,0.13126303255558014,0.7957349419593811,0.14341352880001068,0.2376078963279724
4,0.0,0.19686578214168549,0.5925734639167786,0.7957349419593811,0.10962176322937012,0.4074265658855438
5,0.0,0.5863783359527588,0.33646711707115173,0.4136216640472412,0.7509624361991882,0.35015130043029785
5,0.0,0.6498487591743469,0.19330492615699768,0.5669359564781189,0.2509649097919464,0.4330640435218811
5,0.0,0.5863783359527588,0.07361584156751633,0.4987151324748993,0.5012848973274231,0.2021174430847168
5,0.0,0.5863783359527588,0.33646711707115173,0.4136216640472412,0.7509624361991882,0.35015130043029785
5,0.0,0.38219591975212097,0.2387915551662445,0.12698721885681152,0.680210292339325,0.6178041100502014
