round,Jane,Kira,Luca,Mia,Paul,Sam
round,Minion-1,Servant-1,Servant-4,Minion-2,Servant-3,Servant-2
1,0.5,0.5,0.5,0.5,0.5,0.0
2,0.4571397304534912,0.5003005862236023,0.5003005862236023,0.4996994137763977,0.4996994137763977,0.0
3,0.32106491923332214,0.6789350509643555,0.7723014950752258,0.09863243997097015,0.24549761414527893,0.0
4,0.13648594915866852,0.07275404781103134,0.7888600826263428,0.7519655227661133,0.2480344921350479,0.0
4,0.18289148807525635,0.8171085119247437,0.1624147891998291,0.8635140061378479,0.13472342491149902,0.0
4,0.4017288386821747,0.5982711315155029,0.7221440672874451,0.13595335185527802,0.31838297843933105,0.0
4,0.5872081518173218,0.6793317794799805,0.22407016158103943,0.41279181838035583,0.4102465510368347,0.0
4,0.5872081518173218,0.3642754852771759,0.5520471334457397,0.44795286655426025,0.44535523653030396,0.0
