round,Jane,Kira,Luca,Mia,Paul,Sam
round,Servant-2,Minion-2,Servant-4,Servant-3,Minion-1,Servant-1
1,0.5,0.5,0.5,0.0,0.5,0.5
2,0.46032366156578064,0.45546483993530273,0.49165770411491394,0.0,0.5083423256874084,0.5087193846702576
3,0.24666473269462585,0.24529515206813812,0.2696894109249115,0.0,0.7303106188774109,0.8918829560279846
3,0.4955331087112427,0.4936872720718384,0.2696894109249115,0.0,0.5044668912887573,0.7561690211296082
3,0.2281312346458435,0.08908245712518692,0.5255809426307678,0.0,0.4744190573692322,0.7528594732284546
4,0.46830880641937256,0.22051410377025604,0.5316911935806274,0.0,0.40567830204963684,0.674885630607605
4,0.46830880641937256,0.08617293834686279,0.5316911935806274,0.0,0.18535606563091278,0.674885630607605
4,0.46830880641937256,0.08617293834686279,0.5316911935806274,0.0,0.18535606563091278,0.674885630607605
4,0.46830880641937256,0.08617293834686279,0.5316911935806274,0.0,0.18535606563091278,0.674885630607605
4,0.46830880641937256,0.22051410377025604,0.5316911935806274,0.0,0.18535606563091278,0.674885630607605
