round,Jane,Kira,Luca,Mia,Paul,Sam
round,Minion-2,Servant-1,Minion-1,Servant-3,Servant-2,Servant-4
1,0.5,0.5,0.5,0.5,0.5,0.0
2,0.5083423256874084,0.45546483993530273,0.46032366156578064,0.49165770411491394,0.5087193846702576,0.0
3,0.248649001121521,0.7488443851470947,0.32276639342308044,0.09508486837148666,0.6772336363792419,0.0
4,0.10385163128376007,0.6499865651130676,0.15606537461280823,0.554190993309021,0.4458089768886566,0.0
4,0.2579730451107025,0.7291963696479797,0.3568212389945984,0.6431787610054016,0.21144601702690125,0.0
4,0.2579730451107025,0.6499865651130676,0.3568212389945984,0.554190993309021,0.4458089768886566,0.0
4,0.2579730451107025,0.6499865651130676,0.3568212389945984,0.554190993309021,0.4458089768886566,0.0
4,0.2579730451107025,0.6499865651130676,0.3568212389945984,0.554190993309021,0.4458089768886566,0.0
5,0.9759485721588135,0.024051468819379807,0.983207643032074,0.004172843880951405,0.003869352862238884,0.0
5,0.8184660077095032,0.18153396248817444,0.8667671084403992,0.004172843880951405,0.011518916115164757,0.0
5,0.931157112121582,0.06884286552667618,0.983207643032074,0.03634238988161087,0.03377856686711311,0.0
5,0.8184660077095032,0.18153396248817444,0.866767168045044,0.012414921075105667,0.011518917977809906,0.0
5,0.8184660077095032,0.18153396248817444,0.866767168045044,0.012414921075105667,0.011518917977809906,0.0
