round,Jane,Kira,Luca,Mia,Paul,Sam
round,Minion-1,Servant-2,Minion-2,Servant-4,Servant-3,Servant-1
1,1.0,0.5,0.5,0.5,0.5,0.5
2,1.0,0.49498140811920166,0.496163547039032,0.3682252764701843,0.5038363933563232,0.40039515495300293
3,1.0,0.06019897013902664,0.49520525336265564,0.08930391073226929,0.5047948360443115,0.06223691627383232
3,1.0,0.06019897013902664,0.24642106890678406,0.08930391073226929,0.7535789608955383,0.06223691627383232
4,1.0,0.010301158763468266,0.07205908000469208,0.008312568068504333,0.9279409050941467,0.006124220788478851
5,1.0,0.28905177116394043,0.5218845009803772,0.2673027515411377,0.4781154692173004,0.2594320774078369
5,1.0,0.04322214424610138,0.7405679225921631,0.038956448435783386,0.09238812327384949,0.2594320774078369
5,1.0,0.3073793649673462,0.2667806148529053,0.28480368852615356,0.6926206350326538,0.2766123116016388
5,1.0,0.28905177116394043,0.5218845009803772,0.2673027515411377,0.4781154692173004,0.2594320774078369
5,1.0,0.3073793649673462,0.2667806148529053,0.28480368852615356,0.6926206350326538,0.2766123116016388
