round,Jane,Kira,Luca,Mia,Paul,Sam
round,Servant-3,Servant-4,Minion-2,Minion-1,Servant-2,Servant-1
1,0.5,0.0,0.5,0.5,0.5,0.5
2,0.281588077545166,0.0,0.2776452600955963,0.40839987993240356,0.5916001200675964,0.5963569283485413
3,0.2501303553581238,0.0,0.5938954949378967,0.40610450506210327,0.18196900188922882,0.748539924621582
4,0.8070545792579651,0.0,0.593024730682373,0.40697529911994934,0.187739297747612,0.18947149813175201
4,0.5823363661766052,0.0,0.593024730682373,0.4176636338233948,0.07451844960451126,0.0753028467297554
4,0.5798220634460449,0.0,0.5905295610427856,0.19294539093971252,0.4201779365539551,0.19633878767490387
4,0.74163818359375,0.0,0.324655681848526,0.09907422959804535,0.6753443479537964,0.25212833285331726
4,0.5798220634460449,0.0,0.5905295610427856,0.19294539093971252,0.4201779365539551,0.19633878767490387
