round,Jane,Kira,Luca,Mia,Paul,Sam
round,Servant-3,Minion-2,Minion-1,Servant-4,Servant-1,Servant-2
1,0.0,0.5,0.5,0.5,0.5,0.5
2,0.0,0.5003005862236023,0.4996994137763977,0.5003005862236023,0.4996994137763977,0.35954761505126953
3,0.0,0.36211901903152466,0.6377713680267334,0.3597791790962219,0.3622286915779114,0.8113722205162048
4,0.0,0.4375801980495453,0.6207138299942017,0.372268408536911,0.4297315776348114,0.5624197721481323
4,0.0,0.700068473815918,0.7925232648849487,0.20260025560855865,0.24405591189861298,0.2999315559864044
4,0.0,0.5079887509346008,0.15385951101779938,0.43253666162490845,0.4920112192630768,0.5702683925628662
4,0.0,0.2560398578643799,0.15806618332862854,0.4403969347476959,0.5596030354499817,0.6277315616607666
4,0.0,0.30425789952278137,0.4171402156352997,0.5828597545623779,0.2975355386734009,0.702038049697876
