round,Jane,Kira,Luca,Mia,Paul,Sam
round,Servant-1,Servant-2,Minion-1,Servant-3,Minion-2,Servant-4
1,0.5,0.5,1.0,0.5,0.5,0.5
2,0.459948867559433,0.49128061532974243,1.0,0.5003771781921387,0.49621081352233887,0.49962282180786133
3,0.08901549130678177,0.8306164145469666,1.0,0.06352468580007553,0.16938357055187225,0.06365403532981873
3,0.08901549130678177,0.6204338073730469,1.0,0.06352468580007553,0.37956616282463074,0.06365403532981873
3,0.08901549130678177,0.6209235191345215,1.0,0.3790764808654785,0.16938357055187225,0.06365403532981873
3,0.22668883204460144,0.6204120516777039,1.0,0.3790764808654785,0.16938357055187225,0.37958788871765137
4,0.10909971594810486,0.5561513304710388,1.0,0.35661065578460693,0.4365740120410919,0.44384869933128357
4,0.5242944955825806,0.4757055640220642,1.0,0.05292089283466339,0.0724562555551529,0.4199908673763275
4,0.5242944359779358,0.4757055342197418,1.0,0.3346206247806549,0.4128169119358063,0.4199908673763275
4,0.5242944955825806,0.4757055640220642,1.0,0.05292089283466339,0.18985621631145477,0.07446549832820892
