round,Jane,Kira,Luca,Mia,Paul,Sam
round,Minion-1,Servant-2,Minion-2,Servant-1,Servant-3,Servant-4
1,0.5,0.5,0.5,0.0,0.5,0.5
2,0.4436350464820862,0.5563649535179138,0.5567712187767029,0.0,0.39519184827804565,0.3682252764701843
3,0.44887807965278625,0.5511219501495361,0.35759198665618896,0.0,0.8466069102287292,0.3395211398601532
4,0.06956709921360016,0.4489542543888092,0.3175201117992401,0.0,0.5510457754135132,0.6056636571884155
4,0.40224164724349976,0.08301106095314026,0.6747073531150818,0.0,0.5977583527565002,0.29434195160865784
4,0.06956709921360016,0.21357502043247223,0.13426026701927185,0.0,0.7864249348640442,0.8216744065284729
4,0.18321047723293304,0.21357502043247223,0.13426026701927185,0.0,0.7864249348640442,0.8216744065284729
4,0.056381456553936005,0.39433637261390686,0.5825913548469543,0.0,0.4441778361797333,0.5558222532272339
