round,Jane,Kira,Luca,Mia,Paul,Sam
round,Minion-1,Servant-2,Minion-2,Servant-1,Servant-3,Servant-4
1,0.5,0.5,1.0,0.5,0.5,0.5
2,0.34708264470100403,0.5038363933563232,1.0,0.496163547039032,0.49498140811920166,0.4664572477340698
3,0.1496943235397339,0.17773109674453735,1.0,0.1661491096019745,0.49280861020088196,0.5071913599967957
4,0.056381456553936005,0.0674620196223259,1.0,0.06324844062328339,0.4441778361797333,0.5558222532272339
4,0.056381456553936005,0.17832565307617188,1.0,0.37798187136650085,0.4441778361797333,0.5558222532272339
4,0.18321047723293304,0.21357502043247223,1.0,0.202214315533638,0.7864249348640442,0.1220669075846672
4,0.056381456553936005,0.39433637261390686,1.0,0.37798187136650085,0.4441778361797333,0.5558222532272339
4,0.3497002422809601,0.3943363428115845,1.0,0.37798184156417847,0.4441778361797333,0.5558221936225891
