round,Jane,Kira,Luca,Mia,Paul,Sam
round,Servant-2,Minion-1,Servant-3,Servant-4,Minion-2,Servant-1
1,0.5,1.0,0.5,0.5,0.5,0.5
2,0.3576478064060211,1.0,0.3621571362018585,0.49621081352233887,0.49128061532974243,0.5037891864776611
3,0.814376950263977,1.0,0.10006256401538849,0.18445102870464325,0.18196900188922882,0.18562307953834534
3,0.5957686901092529,1.0,0.10006256401538849,0.40423130989074707,0.18196900188922882,0.18562307953834534
3,0.49982625246047974,1.0,0.5001737475395203,0.1843464970588684,0.18186555802822113,0.1855180263519287
3,0.814376950263977,1.0,0.10006256401538849,0.18445102870464325,0.18196900188922882,0.18562307953834534
3,0.49982625246047974,1.0,0.5001737475395203,0.4040639400482178,0.18186555802822113,0.4059368669986725
4,0.6098666191101074,1.0,0.23534269630908966,0.3901333808898926,0.3346579968929291,0.38323071599006653
4,0.5199326276779175,1.0,0.4800674021244049,0.3901333808898926,0.05292930081486702,0.17158007621765137
4,0.6167693138122559,1.0,0.23534269630908966,0.06636126339435577,0.1435878872871399,0.38323071599006653
4,0.7646572589874268,1.0,0.23534269630908966,0.17575687170028687,0.1435878872871399,0.17158007621765137
4,0.34257033467292786,1.0,0.3248363733291626,0.5598222613334656,0.4401777684688568,0.244582399725914
