round,Jane,Kira,Luca,Mia,Paul,Sam
round,Servant-3,Servant-1,Minion-2,Minion-1,Servant-2,Servant-4
1,0.5,0.0,0.5,0.5,0.5,0.5
2,0.45510751008987427,0.0,0.47471293807029724,0.5996080636978149,0.5034571290016174,0.49654287099838257
3,0.8281698822975159,0.0,0.8233901262283325,0.17660988867282867,0.07049736380577087,0.06875264644622803
3,0.8281698822975159,0.0,0.8233901262283325,0.17660988867282867,0.07049736380577087,0.06875264644622803
4,0.9710153341293335,0.0,0.9694057703018188,0.02786829322576523,0.030561106279492378,0.030594225972890854
5,0.712928831577301,0.0,0.7002571821212769,0.29974281787872314,0.29383718967437744,0.04750014841556549
5,0.7186850905418396,0.0,0.7061627507209778,0.1248660758137703,0.29383718967437744,0.04750014841556549
5,0.712928831577301,0.0,0.42617368698120117,0.4881546199321747,0.4810871183872223,0.5118454098701477
5,0.7186850905418396,0.0,0.19843696057796478,0.24121995270252228,0.4810871183872223,0.5189127922058105
5,0.7031328678131104,0.0,0.6902166604995728,0.045401427894830704,0.12180659174919128,0.30978330969810486
