round,Jane,Kira,Luca,Mia,Paul,Sam
round,Servant-4,Minion-2,Servant-2,Servant-1,Minion-1,Servant-3
1,0.5,0.5,0.5,0.5,1.0,0.5
2,0.35860389471054077,0.3132743835449219,0.4114886522293091,0.35875388979911804,1.0,0.5885113477706909
2,0.2622040808200836,0.30311551690101624,0.5119103193283081,0.26233020424842834,1.0,0.4880896806716919
3,0.2500988245010376,0.18217888474464417,0.1843540221452713,0.7499012351036072,1.0,0.18294331431388855
4,0.469931423664093,0.4131914973258972,0.4143497943878174,0.530068576335907,1.0,0.1925809383392334
4,0.2946263253688812,0.4988061487674713,0.5011938810348511,0.13573060929775238,1.0,0.1010214239358902
4,0.5533695220947266,0.20932811498641968,0.4438398480415344,0.2732505202293396,1.0,0.44663044810295105
4,0.4699314534664154,0.0725601464509964,0.4143497943878174,0.5300685167312622,1.0,0.1925809532403946
4,0.469931423664093,0.4131914973258972,0.4143497943878174,0.530068576335907,1.0,0.41709408164024353
