round,Jane,Kira,Luca,Mia,Paul,Sam
round,Minion-1,Servant-3,Servant-1,Minion-2,Servant-2,Servant-4
1,1.0,0.5,0.5,0.5,0.5,0.5
2,1.0,0.5087193846702576,0.3963679075241089,0.39963796734809875,0.3621571362018585,0.49128061532974243
3,1.0,0.189775288105011,0.19262979924678802,0.1807328313589096,0.8073702454566956,0.10794930160045624
4,1.0,0.5109710097312927,0.08049754053354263,0.4890289306640625,0.2832528352737427,0.3363340198993683
4,1.0,0.4575452208518982,0.1813507229089737,0.44667354226112366,0.5424547791481018,0.29945316910743713
4,1.0,0.4575452208518982,0.39924532175064087,0.08231167495250702,0.5424547791481018,0.29945316910743713
4,1.0,0.3967708647251129,0.34134194254875183,0.065372034907341,0.43814125657081604,0.5618587732315063
4,1.0,0.3967708647251129,0.14730055630207062,0.065372034907341,0.43814125657081604,0.5618587732315063
