round,Jane,Kira,Luca,Mia,Paul,Sam
round,Servant-4,Servant-1,Servant-2,Servant-3,Minion-1,Minion-2
1,0.5,0.5,0.5,0.0,0.5,0.5
2,0.327560156583786,0.3756231665611267,0.3312912583351135,0.0,0.7086467742919922,0.6243768334388733
2,0.33304861187934875,0.3814601004123688,0.33681097626686096,0.0,0.6185399293899536,0.7137429714202881
3,0.031341634690761566,0.0376523919403553,0.031707148998975754,0.0,0.9623475670814514,0.9632323384284973
3,0.031341634690761566,0.0376523919403553,0.031707148998975754,0.0,0.9623475670814514,0.9632323384284973
3,0.031341634690761566,0.26042619347572327,0.031707148998975754,0.0,0.7395737767219543,0.7443023324012756
3,0.031341634690761566,0.26042619347572327,0.031707148998975754,0.0,0.7395737767219543,0.7443023324012756
3,0.22552751004695892,0.26042619347572327,0.08944910019636154,0.0,0.7395737767219543,0.7443023324012756
4,0.12295275181531906,0.14095239341259003,0.042725611478090286,0.0,0.8590476512908936,0.8702126741409302
4,0.04464362561702728,0.32986629009246826,0.2865770757198334,0.0,0.670133650302887,0.6908780932426453
4,0.04464362561702728,0.32986629009246826,0.042725611478090286,0.0,0.670133650302887,0.6908780932426453
4,0.12295275181531906,0.32986629009246826,0.11808621883392334,0.0,0.670133650302887,0.6908780932426453
4,0.12295275181531906,0.32986629009246826,0.11808621883392334,0.0,0.670133650302887,0.6908780932426453
