round,Jane,Kira,Luca,Mia,Paul,Sam
round,Minion-1,Servant-3,Servant-2,Servant-4,Servant-1,Minion-2
1,0.5,0.5,0.0,0.5,0.5,0.5
2,0.35954761505126953,0.4571397304534912,0.0,0.5003005862236023,0.5003005862236023,0.4996994137763977
3,0.4640485644340515,0.23015427589416504,0.0,0.5359514355659485,0.9162402749061584,0.28459542989730835
3,0.22397220134735107,0.09062293916940689,0.0,0.7760278582572937,0.7847751379013062,0.11707849055528641
4,0.6732965111732483,0.3184715807437897,0.0,0.09855983406305313,0.6189609169960022,0.3810390830039978
4,0.5592188835144043,0.26917797327041626,0.0,0.7469680905342102,0.4407811462879181,0.3267035186290741
4,0.4750668704509735,0.5249330997467041,0.0,0.4124338626861572,0.7027901411056519,0.12768769264221191
4,0.7945723533630371,0.13477103412151337,0.0,0.24699245393276215,0.7530075311660767,0.17026470601558685
4,0.3005847930908203,0.3219773769378662,0.0,0.6780226230621338,0.6815284490585327,0.17255204916000366
5,0.23110519349575043,0.4804259240627289,0.0,0.5847808122634888,0.5195741057395935,0.3103020191192627
5,0.24531732499599457,0.7546826601028442,0.0,0.812475323677063,0.10727450251579285,0.13955585658550262
5,0.09776069968938828,0.7350262999534607,0.0,0.13531102240085602,0.26497364044189453,0.8019484281539917
5,0.18752466142177582,0.41521918773651123,0.0,0.5656424760818481,0.43435755372047424,0.5744191408157349
